Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Estonia,European Region of WHO,Northern Europe,2016,3,2016-01-18,2016-01-24,,290,0,11,0,,15,26,0,4,15,19,45,,No Report
Estonia,European Region of WHO,Northern Europe,2016,5,2016-02-01,2016-02-07,,479,0,28,0,,55,83,0,0,78,78,161,,No Report
Estonia,European Region of WHO,Northern Europe,2016,6,2016-02-08,2016-02-14,,521,0,16,0,,66,82,0,0,55,55,137,,No Report
Estonia,European Region of WHO,Northern Europe,2016,7,2016-02-15,2016-02-21,,481,0,18,0,,42,60,0,0,49,49,109,,No Report
Estonia,European Region of WHO,Northern Europe,2016,9,2016-02-29,2016-03-06,,229,0,6,0,,28,34,0,0,18,18,52,,No Report
Estonia,European Region of WHO,Northern Europe,2016,11,2016-03-14,2016-03-20,,356,0,15,0,,25,40,0,3,18,21,61,,No Report
Estonia,European Region of WHO,Northern Europe,2016,12,2016-03-21,2016-03-27,,238,0,10,0,,23,33,0,0,5,5,38,,No Report
Estonia,European Region of WHO,Northern Europe,2016,13,2016-03-28,2016-04-03,,277,0,6,0,,12,18,0,0,10,10,28,,No Report
Estonia,European Region of WHO,Northern Europe,2016,14,2016-04-04,2016-04-10,,141,0,0,0,,16,16,0,0,2,2,18,,No Report
Estonia,European Region of WHO,Northern Europe,2016,15,2016-04-11,2016-04-17,,226,0,0,0,,23,23,0,0,8,8,31,,No Report
Estonia,European Region of WHO,Northern Europe,2016,16,2016-04-18,2016-04-24,,192,0,3,0,,13,16,0,0,1,1,17,,No Report
Estonia,European Region of WHO,Northern Europe,2016,17,2016-04-25,2016-05-01,,153,0,0,0,,9,9,0,0,4,4,13,,No Report
Estonia,European Region of WHO,Northern Europe,2016,18,2016-05-02,2016-05-08,,87,0,0,0,,7,7,0,0,2,2,9,,No Report
Estonia,European Region of WHO,Northern Europe,2016,19,2016-05-09,2016-05-15,,70,0,0,0,,2,2,0,0,0,0,2,,No Report
Estonia,European Region of WHO,Northern Europe,2016,20,2016-05-16,2016-05-22,,69,0,0,0,,0,0,0,0,2,2,2,,No Report
Estonia,European Region of WHO,Northern Europe,2016,21,2016-05-23,2016-05-29,,71,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,22,2016-05-30,2016-06-05,,48,0,0,0,,2,2,0,0,0,0,2,,No Report
Estonia,European Region of WHO,Northern Europe,2016,23,2016-06-06,2016-06-12,,55,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,24,2016-06-13,2016-06-19,,47,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,25,2016-06-20,2016-06-26,,26,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,26,2016-06-27,2016-07-03,,37,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,27,2016-07-04,2016-07-10,,40,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,28,2016-07-11,2016-07-17,,14,0,0,1,,0,1,0,0,0,0,1,,No Report
Estonia,European Region of WHO,Northern Europe,2016,29,2016-07-18,2016-07-24,,49,0,0,0,,2,2,0,0,0,0,2,,No Report
Estonia,European Region of WHO,Northern Europe,2016,30,2016-07-25,2016-07-31,,40,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,31,2016-08-01,2016-08-07,,36,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,32,2016-08-08,2016-08-14,,13,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,33,2016-08-15,2016-08-21,,12,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,34,2016-08-22,2016-08-28,,46,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,35,2016-08-29,2016-09-04,,39,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,36,2016-09-05,2016-09-11,,25,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,37,2016-09-12,2016-09-18,,38,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,38,2016-09-19,2016-09-25,,53,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,39,2016-09-26,2016-10-02,,23,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,40,2016-10-03,2016-10-09,,48,0,0,0,,1,1,0,0,0,0,1,,No Report
Estonia,European Region of WHO,Northern Europe,2016,41,2016-10-10,2016-10-16,,69,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,42,2016-10-17,2016-10-23,,53,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,43,2016-10-24,2016-10-30,,104,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,44,2016-10-31,2016-11-06,,107,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,45,2016-11-07,2016-11-13,,121,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,46,2016-11-14,2016-11-20,,98,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2016,47,2016-11-21,2016-11-27,,123,0,0,5,,1,6,0,0,0,0,6,,No Report
Estonia,European Region of WHO,Northern Europe,2016,48,2016-11-28,2016-12-04,,147,0,0,2,,12,14,0,0,0,0,14,,No Report
Estonia,European Region of WHO,Northern Europe,2016,49,2016-12-05,2016-12-11,,144,0,0,3,,15,18,0,0,0,0,18,,No Report
Estonia,European Region of WHO,Northern Europe,2016,50,2016-12-12,2016-12-18,,226,0,0,19,,35,54,0,0,0,0,54,,No Report
Estonia,European Region of WHO,Northern Europe,2016,51,2016-12-19,2016-12-25,,405,0,0,0,,129,129,0,0,1,1,130,,No Report
Estonia,European Region of WHO,Northern Europe,2016,52,2016-12-26,2017-01-01,,451,0,0,0,,172,172,22,0,1,23,195,,No Report
Estonia,European Region of WHO,Northern Europe,2017,1,2017-01-02,2017-01-08,,536,0,0,22,,141,163,0,0,2,2,165,,No Report
Estonia,European Region of WHO,Northern Europe,2017,2,2017-01-09,2017-01-15,,557,0,0,21,,131,152,0,0,0,0,152,,No Report
Estonia,European Region of WHO,Northern Europe,2017,3,2017-01-16,2017-01-22,,504,0,0,4,,160,164,0,0,2,2,166,,No Report
Estonia,European Region of WHO,Northern Europe,2017,4,2017-01-23,2017-01-29,,498,0,0,0,,133,133,0,0,1,1,134,,No Report
Estonia,European Region of WHO,Northern Europe,2017,5,2017-01-30,2017-02-05,,451,0,0,6,,118,124,0,0,3,3,127,,No Report
Estonia,European Region of WHO,Northern Europe,2017,6,2017-02-06,2017-02-12,,304,0,0,7,,61,68,0,0,0,0,68,,No Report
Estonia,European Region of WHO,Northern Europe,2017,7,2017-02-13,2017-02-19,,414,0,0,0,,79,79,0,0,0,0,79,,No Report
Estonia,European Region of WHO,Northern Europe,2017,8,2017-02-20,2017-02-26,,317,0,0,0,,47,47,0,0,0,0,47,,No Report
Estonia,European Region of WHO,Northern Europe,2017,9,2017-02-27,2017-03-05,,271,0,0,0,,20,20,0,0,4,4,24,,No Report
Estonia,European Region of WHO,Northern Europe,2017,10,2017-03-06,2017-03-12,,273,0,0,3,,10,13,0,0,3,3,16,,No Report
Estonia,European Region of WHO,Northern Europe,2017,11,2017-03-13,2017-03-19,,264,0,0,1,,12,13,0,0,6,6,19,,No Report
Estonia,European Region of WHO,Northern Europe,2017,13,2017-03-27,2017-04-02,,195,0,0,1,,4,5,1,0,5,6,11,,No Report
Estonia,European Region of WHO,Northern Europe,2017,14,2017-04-03,2017-04-09,,150,0,0,0,,5,5,0,0,1,1,6,,No Report
Estonia,European Region of WHO,Northern Europe,2017,15,2017-04-10,2017-04-16,,153,0,0,0,,1,1,0,0,4,4,5,,No Report
Estonia,European Region of WHO,Northern Europe,2017,16,2017-04-17,2017-04-23,,97,0,0,0,,0,0,0,0,4,4,4,,No Report
Estonia,European Region of WHO,Northern Europe,2017,17,2017-04-24,2017-04-30,,114,0,0,0,,1,1,0,0,4,4,5,,No Report
Estonia,European Region of WHO,Northern Europe,2017,18,2017-05-01,2017-05-07,,72,0,0,0,,0,0,0,0,3,3,3,,No Report
Estonia,European Region of WHO,Northern Europe,2017,19,2017-05-08,2017-05-14,,57,0,0,0,,0,0,0,0,3,3,3,,No Report
Estonia,European Region of WHO,Northern Europe,2017,20,2017-05-15,2017-05-21,,105,0,0,0,,2,2,0,0,12,12,14,,No Report
Estonia,European Region of WHO,Northern Europe,2017,21,2017-05-22,2017-05-28,,132,0,0,0,,1,1,0,0,27,27,28,,No Report
Estonia,European Region of WHO,Northern Europe,2017,22,2017-05-29,2017-06-04,,112,0,0,0,,1,1,0,0,13,13,14,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,1,2016-01-04,2016-01-10,20,20,0,6,1,,0,7,,,,0,7,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,2,2016-01-11,2016-01-17,0,0,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,3,2016-01-18,2016-01-24,34,33,0,18,5,0,0,23,,,,0,23,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,4,2016-01-25,2016-01-31,6,5,0,5,0,0,0,5,,,,0,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,5,2016-02-01,2016-02-07,14,14,0,3,3,0,0,6,,,,0,6,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,6,2016-02-08,2016-02-14,21,18,0,6,5,0,0,11,,,,0,11,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,7,2016-02-15,2016-02-21,28,27,0,4,2,0,0,6,,,,0,6,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,8,2016-02-22,2016-02-28,43,49,0,10,9,0,0,19,,,,0,19,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,9,2016-02-29,2016-03-06,35,33,0,5,5,0,0,10,,,,0,10,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,10,2016-03-07,2016-03-13,13,12,0,4,3,0,0,7,,,,0,7,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,11,2016-03-14,2016-03-20,33,33,0,3,4,0,0,7,,,,0,7,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,12,2016-03-21,2016-03-27,28,30,0,6,2,0,0,8,,,,0,8,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,13,2016-03-28,2016-04-03,25,25,0,1,6,0,0,7,,,,0,7,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,14,2016-04-04,2016-04-10,19,18,0,1,4,0,0,5,,,,0,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,15,2016-04-11,2016-04-17,19,17,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,16,2016-04-18,2016-04-24,45,39,0,,3,0,0,3,,,,0,3,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,17,2016-04-25,2016-05-01,41,42,0,2,3,0,0,5,,,,0,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,18,2016-05-02,2016-05-08,20,21,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,19,2016-05-09,2016-05-15,18,21,0,1,1,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,20,2016-05-16,2016-05-22,8,13,0,1,0,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,21,2016-05-23,2016-05-29,13,13,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,22,2016-05-30,2016-06-05,12,12,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,23,2016-06-06,2016-06-12,21,19,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,24,2016-06-13,2016-06-19,31,29,0,1,1,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,25,2016-06-20,2016-06-26,3,5,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,26,2016-06-27,2016-07-03,20,20,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,27,2016-07-04,2016-07-10,3,3,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,28,2016-07-11,2016-07-17,11,11,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,29,2016-07-18,2016-07-24,4,4,0,0,0,,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,30,2016-07-25,2016-07-31,10,10,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,31,2016-08-01,2016-08-07,17,14,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,32,2016-08-08,2016-08-14,8,6,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,33,2016-08-15,2016-08-21,9,13,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,34,2016-08-22,2016-08-28,3,4,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,35,2016-08-29,2016-09-04,6,6,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,36,2016-09-05,2016-09-11,15,15,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,37,2016-09-12,2016-09-18,26,26,0,0,10,0,0,10,,,,0,10,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,38,2016-09-19,2016-09-25,24,24,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,39,2016-09-26,2016-10-02,16,15,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,40,2016-10-03,2016-10-09,8,8,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,41,2016-10-10,2016-10-16,13,14,0,0,4,0,0,4,,,,0,4,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,42,2016-10-17,2016-10-23,13,13,0,0,6,0,0,6,,,,0,6,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,43,2016-10-24,2016-10-30,13,13,0,0,1,0,0,1,,,,0,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,44,2016-10-31,2016-11-06,5,5,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,45,2016-11-07,2016-11-13,31,31,0,0,6,0,0,6,,,,0,6,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,46,2016-11-14,2016-11-20,21,19,0,0,4,0,0,4,,,,0,4,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,47,2016-11-21,2016-11-27,26,25,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,48,2016-11-28,2016-12-04,17,16,0,0,5,0,0,5,,,,0,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,49,2016-12-05,2016-12-11,0,0,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,50,2016-12-12,2016-12-18,18,18,0,0,2,0,0,2,,,,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,51,2016-12-19,2016-12-25,6,6,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2016,52,2016-12-26,2017-01-01,44,40,0,0,0,0,0,0,,,,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,1,2017-01-02,2017-01-08,6,6,0,0,0,0,0,0,,,3,3,3,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,2,2017-01-09,2017-01-15,28,27,0,0,2,0,0,2,,,3,3,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,3,2017-01-16,2017-01-22,26,24,0,0,1,0,0,1,,,3,3,4,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,4,2017-01-23,2017-01-29,19,17,0,0,0,0,0,0,,,4,4,4,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,5,2017-01-30,2017-02-05,3,5,0,0,2,0,0,2,,,0,0,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,6,2017-02-06,2017-02-12,34,34,0,0,5,0,0,5,,,6,6,11,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,7,2017-02-13,2017-02-19,20,20,0,0,0,0,0,0,,,0,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,8,2017-02-20,2017-02-26,15,12,0,0,2,0,0,2,,,1,1,3,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,9,2017-02-27,2017-03-05,19,20,0,0,0,0,0,0,,,2,2,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,10,2017-03-06,2017-03-12,24,29,0,0,2,0,0,2,,,1,1,3,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,11,2017-03-13,2017-03-19,32,30,0,0,2,0,0,2,,,3,3,5,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,12,2017-03-20,2017-03-26,31,26,0,0,0,0,0,0,,,2,2,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,13,2017-03-27,2017-04-02,47,46,0,0,0,0,0,0,,,2,2,2,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,14,2017-04-03,2017-04-09,32,39,0,0,3,0,0,3,,,0,0,3,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,15,2017-04-10,2017-04-16,13,14,0,0,0,0,0,0,,,0,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,16,2017-04-17,2017-04-23,18,13,0,0,0,0,0,0,,,1,1,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,17,2017-04-24,2017-04-30,8,8,0,0,0,0,0,0,,,1,1,1,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,18,2017-05-01,2017-05-07,14,14,0,0,0,0,0,0,,,0,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,19,2017-05-08,2017-05-14,8,8,0,0,0,0,0,0,,,0,0,0,,No Report
Ethiopia,African Region of WHO,Eastern Africa,2017,20,2017-05-15,2017-05-21,3,3,0,0,0,0,0,0,,,0,0,0,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,1,2016-01-04,2016-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,2,2016-01-11,2016-01-17,3,3,0,0,0,0,0,0,0,1,0,1,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,3,2016-01-18,2016-01-24,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,4,2016-01-25,2016-01-31,2,2,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,5,2016-02-01,2016-02-07,1,1,0,0,0,0,0,0,0,1,0,1,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,6,2016-02-08,2016-02-14,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,7,2016-02-15,2016-02-21,13,13,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,8,2016-02-22,2016-02-28,13,13,1,1,0,0,0,2,0,1,1,2,4,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,9,2016-02-29,2016-03-06,6,6,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,10,2016-03-07,2016-03-13,8,8,0,1,1,0,0,2,0,2,0,2,4,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,11,2016-03-14,2016-03-20,10,10,0,1,2,0,0,3,0,0,0,0,3,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,12,2016-03-21,2016-03-27,2,2,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,13,2016-03-28,2016-04-03,6,6,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,14,2016-04-04,2016-04-10,2,2,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,15,2016-04-11,2016-04-17,5,5,1,3,0,0,0,4,0,0,0,0,4,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,16,2016-04-18,2016-04-24,12,12,1,3,4,0,0,8,1,0,0,1,9,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,17,2016-04-25,2016-05-01,10,10,0,4,1,0,0,5,0,0,0,0,5,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,18,2016-05-02,2016-05-08,8,8,1,3,1,0,0,5,0,0,0,0,5,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,19,2016-05-09,2016-05-15,23,23,1,2,10,0,0,13,0,1,0,1,14,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,20,2016-05-16,2016-05-22,38,38,3,2,11,0,0,16,0,1,0,1,17,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,21,2016-05-23,2016-05-29,67,67,2,1,31,0,0,34,0,1,0,1,35,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,22,2016-05-30,2016-06-05,28,28,0,0,7,0,0,7,0,0,0,0,7,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,23,2016-06-06,2016-06-12,11,11,0,0,0,0,0,0,0,0,0,0,0,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,24,2016-06-13,2016-06-19,15,15,0,0,1,0,0,1,0,0,0,0,1,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,25,2016-06-20,2016-06-26,9,9,0,0,1,0,0,1,0,0,1,1,2,,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,26,2016-06-27,2016-07-03,5,5,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,27,2016-07-04,2016-07-10,8,8,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,28,2016-07-11,2016-07-17,2,2,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,29,2016-07-18,2016-07-24,5,5,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,30,2016-07-25,2016-07-31,4,4,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,31,2016-08-01,2016-08-07,5,5,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,32,2016-08-08,2016-08-14,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,33,2016-08-15,2016-08-21,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,34,2016-08-22,2016-08-28,3,3,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,35,2016-08-29,2016-09-04,7,7,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,36,2016-09-05,2016-09-11,6,6,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,37,2016-09-12,2016-09-18,3,3,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,38,2016-09-19,2016-09-25,5,5,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
