"provider_id","hospital_name","address","city","state","zip_code","county_name","phone_number","measure_id","measure_name","compared_to_national","denominator","score","lower_estimate","higher_estimate","footnote","measure_start_date","measure_end_date"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","102","1.27","0","2.57",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","650","0.38","0","1.45",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","787","0.26","0.03","0.5",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","761","0.11","0.01","0.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.96","0.51","1.4",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010034","COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD","TALLASSEE","AL","36078","ELMORE","(334) 283-6541","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","38","2.51","1.01","4",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","253","3.6","2.4","5.6",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_AMI","Death rate for heart attack patients","No Different Than the National Rate","158","13.3","10.3","16.8",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","350","8.3","6.3","10.9",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","529","13.1","10.6","16.0",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","527","16.3","13.6","19.4",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","MORT_30_STK","Death rate for stroke patients","No Different Than the National Rate","161","16.8","13.1","21.1",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","No Different Than the National Rate","476","1.27","0","2.55",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","No Different Than the National Rate","432","12.34","6.25","18.44",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","No Different Than the National Rate","995","4.10","1.66","6.53",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_13_POST_SEPSIS","Blood stream infection after surgery","No Different Than the National Rate","461","5.78","2.36","9.19",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","215","1.46","0.44","2.48",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","628","1.39","0.19","2.59",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","4343","0.13","0","0.76",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","No Different Than the National Rate","44","184.03","129.29","238.78",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","6387","0.30","0.09","0.51",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","5615","0.10","0.01","0.19",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","1.09","0.76","1.42",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010035","CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157","CULLMAN","AL","35058","CULLMAN","(256) 737-2000","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","952","2.24","0.82","3.65",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","99","2.8","1.6","4.7",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_AMI","Death rate for heart attack patients","No Different Than the National Rate","47","11.6","8.8","14.8",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","201","7.7","5.4","10.7",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","179","8.7","6.3","12.0",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","287","16.5","13.0","20.4",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","MORT_30_STK","Death rate for stroke patients","No Different Than the National Rate","116","14.8","11.0","19.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","No Different Than the National Rate","384","3.58","0.87","6.28",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_13_POST_SEPSIS","Blood stream infection after surgery","Not Available","Not Available","Not Available","Not Available","Not Available","7","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","97","0.92","0","1.96",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","304","1.18","0","2.43",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","2178","0.22","0","1.04",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","2833","0.25","0.02","0.47",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","2508","0.10","0.01","0.2",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","0.90","0.5","1.3",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010036","ANDALUSIA HEALTH","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","COVINGTON","(334) 222-8466","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","361","2.43","0.95","3.9",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","58","2.9","1.6","5.0",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_AMI","Death rate for heart attack patients","No Different Than the National Rate","73","12.8","9.8","16.4",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_CABG","Death rate for CABG surgery patients","Not Available","Not Available","Not Available","Not Available","Not Available","5","2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_COPD","Death rate for COPD patients","No Different Than the National Rate","220","7.5","5.5","10.3",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_HF","Death rate for heart failure patients","No Different Than the National Rate","120","12.2","8.9","16.3",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_PN","Death rate for pneumonia patients","No Different Than the National Rate","144","15","11.5","19.2",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","MORT_30_STK","Death rate for stroke patients","No Different Than the National Rate","45","14.6","10.4","19.8",,"2015-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_10_POST_KIDNEY","Postoperative Acute Kidney Injury Requiring Dialysis Rate","No Different Than the National Rate","184","1.31","0","2.61",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_11_POST_RESP","Postoperative Respiratory Failure Rate","No Different Than the National Rate","169","12.66","5.69","19.64",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_12_POSTOP_PULMEMB_DVT","Serious blood clots after surgery","No Different Than the National Rate","396","3.23","0.45","6.00",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_13_POST_SEPSIS","Blood stream infection after surgery","No Different Than the National Rate","183","5.31","1.63","8.99",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_14_POSTOP_DEHIS","A wound that splits open after surgery on the abdomen or pelvis","No Different Than the National Rate","96","0.93","0","1.98",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_15_ACC_LAC","Accidental cuts and tears from medical treatment","No Different Than the National Rate","486","1.12","0","2.33",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_3_ULCER","Pressure sores","No Different Than the National Rate","1622","0.24","0","1.11",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_4_SURG_COMP","Deaths among Patients with Serious Treatable Complications after Surgery","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_6_IAT_PTX","Collapsed lung due to medical treatment","No Different Than the National Rate","2408","0.25","0.02","0.47",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_8_POST_HIP","Broken hip from a fall after surgery","No Different Than the National Rate","2255","0.13","0.03","0.22",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_90_SAFETY","Serious complications","No Different Than the National Value","Not Available","1.05","0.66","1.44",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010038","STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST","ANNISTON","AL","36201","CALHOUN","(256) 235-8900","PSI_9_POST_HEM","Perioperative Hemorrhage or Hematoma Rate","No Different Than the National Rate","379","2.36","0.91","3.81",,"2016-07-01T00:00:00.000","2018-06-30T00:00:00.000"
"010039","HUNTSVILLE HOSPITAL","101 SIVLEY RD","HUNTSVILLE","AL","35801","MADISON","(256) 265-1000","COMP_HIP_KNEE","Rate of complications for hip/knee replacement patients","No Different Than the National Rate","1677","2.2","1.6","2.9",,"2015-04-01T00:00:00.000","2018-03-31T00:00:00.000"
